Map 3 for sim time 4000us recorded Fri Sep 20 14:19:17 2013
First Trial For Creating a Voltage Map at time = 8.0ms (+-Measurement errors)
CardiacSheet v5.7
 Copyright (c) Roger C. Barr 2013 All rights reserved.
loopcount:        400
Time:         4000us
Stimului:      0 0
: cell,  Vm (mV),
  302,     -88.7
  303,     -88.7
  304,     -88.6
  305,     -88.6
  306,     -88.6
  307,     -88.6
  308,     -88.6
  309,     -88.5
  310,     -88.4
  311,     -88.3
  312,     -88.0
  313,     -87.6
  314,     -87.0
  315,     -86.3
  316,     -85.5
  317,     -84.7
  318,     -84.1
  319,     -83.8
  320,     -87.2
  321,     -87.3
  322,     -87.5
  323,     -87.7
  324,     -87.9
  325,     -88.1
  326,     -88.3
  327,     -88.4
  328,     -88.5
  329,     -88.6
  330,     -88.6
  331,     -88.6
  332,     -88.6
  333,     -88.6
  334,     -88.6
  335,     -88.7
  336,     -88.7
  337,     -88.7
  338,     -88.7
  339,     -88.7
  340,     -88.7
  341,     -88.7
  342,     -88.7
  343,     -88.7
  344,     -88.7
  345,     -88.6
  346,     -88.6
  347,     -88.6
  348,     -88.6
  349,     -88.6
  350,     -88.6
  351,     -88.5
  352,     -88.4
  353,     -88.3
  354,     -88.1
  355,     -87.9
  356,     -87.7
  357,     -87.5
  358,     -87.3
  359,     -87.2
  360,     -88.2
  361,     -88.3
  362,     -88.3
  363,     -88.4
  364,     -88.4
  365,     -88.5
  366,     -88.5
  367,     -88.6
  368,     -88.6
  369,     -88.6
  370,     -88.6
  371,     -88.6
  372,     -88.6
  373,     -88.6
  374,     -88.7
  375,     -88.7
  376,     -88.7
  377,     -88.7
  378,     -88.7
  379,     -88.7
  380,     -88.7
  381,     -88.7
  382,     -88.7
  383,     -88.7
  384,     -88.7
  385,     -88.7
  386,     -88.6
  387,     -88.6
  388,     -88.6
  389,     -88.6
  390,     -88.6
  391,     -88.6
  392,     -88.6
  393,     -88.5
  394,     -88.5
  395,     -88.4
  396,     -88.4
  397,     -88.3
  398,     -88.3
  399,     -88.2
  400,     -88.5
  401,     -88.5
  402,     -88.5
  403,     -88.6
  404,     -88.6
  405,     -88.6
  406,     -88.6
  407,     -88.6
  408,     -88.6
  409,     -88.6
  410,     -88.6
  411,     -88.6
  412,     -88.6
  413,     -88.7
  414,     -88.7
  415,     -88.7
  416,     -88.7
  417,     -88.7
  418,     -88.7
  419,     -88.7
  420,     -88.7
  421,     -88.7
  422,     -88.7
  423,     -88.7
  424,     -88.7
  425,     -88.7
  426,     -88.7
  427,     -88.6
  428,     -88.6
  429,     -88.6
  430,     -88.6
  431,     -88.6
  432,     -88.6
  433,     -88.6
  434,     -88.6
  435,     -88.6
  436,     -88.6
  437,     -88.5
  438,     -88.5
  439,     -88.5
  440,     -88.6
  441,     -88.6
  442,     -88.6
  443,     -88.6
  444,     -88.6
  445,     -88.6
  446,     -88.6
  447,     -88.6
  448,     -88.6
  449,     -88.6
  450,     -88.6
  451,     -88.7
  452,     -88.7
  453,     -88.7
  454,     -88.7
  455,     -88.7
  456,     -88.7
  457,     -88.7
  458,     -88.7
  459,     -88.7
  460,     -88.7
  461,     -88.7
  462,     -88.7
  463,     -88.7
  464,     -88.7
  465,     -88.7
  466,     -88.7
  467,     -88.7
  468,     -88.7
  469,     -88.6
  470,     -88.6
  471,     -88.6
  472,     -88.6
  473,     -88.6
  474,     -88.6
  475,     -88.6
  476,     -88.6
  477,     -88.6
  478,     -88.6
  479,     -88.6
  480,     -88.6
  481,     -88.6
  482,     -88.6
  483,     -88.6
  484,     -88.6
  485,     -88.6
  486,     -88.6
  487,     -88.6
  488,     -88.7
  489,     -88.7
  490,     -88.7
  491,     -88.7
  492,     -88.7
  493,     -88.7
  494,     -88.7
  495,     -88.7
  496,     -88.7
  497,     -88.7
  498,     -88.7
  499,     -88.7
  500,     -88.7
  501,     -88.7
  502,     -88.7
  503,     -88.7
  504,     -88.7
  505,     -88.7
  506,     -88.7
  507,     -88.7
  508,     -88.7
  509,     -88.7
  510,     -88.7
  511,     -88.7
  512,     -88.6
  513,     -88.6
  514,     -88.6
  515,     -88.6
  516,     -88.6
  517,     -88.6
  518,     -88.6
  519,     -88.6
  520,     -88.6
  521,     -88.6
  522,     -88.6
  523,     -88.6
  524,     -88.6
  525,     -88.7
  526,     -88.7
  527,     -88.7
  528,     -88.7
  529,     -88.7
  530,     -88.7
  531,     -88.7
  532,     -88.7
  533,     -88.7
  534,     -88.7
  535,     -88.7
  536,     -88.7
  537,     -88.7
  538,     -88.7
  539,     -88.7
  540,     -88.7
  541,     -88.7
  542,     -88.7
  543,     -88.7
  544,     -88.7
  545,     -88.7
  546,     -88.7
  547,     -88.7
  548,     -88.7
  549,     -88.7
  550,     -88.7
  551,     -88.7
  552,     -88.7
  553,     -88.7
  554,     -88.7
  555,     -88.6
  556,     -88.6
  557,     -88.6
  558,     -88.6
  559,     -88.6
  560,     -88.7
  561,     -88.7
  562,     -88.7
  563,     -88.7
  564,     -88.7
  565,     -88.7
  566,     -88.7
  567,     -88.7
  568,     -88.7
  569,     -88.7
  570,     -88.7
  571,     -88.7
  572,     -88.7
  573,     -88.7
  574,     -88.7
  575,     -88.7
  576,     -88.7
  577,     -88.7
  578,     -88.7
  579,     -88.7
  580,     -88.7
  581,     -88.7
  582,     -88.7
  583,     -88.7
  584,     -88.7
  585,     -88.7
  586,     -88.7
  587,     -88.7
  588,     -88.7
  589,     -88.7
  590,     -88.7
  591,     -88.7
  592,     -88.7
  593,     -88.7
  594,     -88.7
  595,     -88.7
  596,     -88.7
  597,     -88.7
  598,     -88.7
  599,     -88.7
  600,     -88.7
  601,     -88.7
  602,     -88.7
  603,     -88.7
  604,     -88.7
  605,     -88.7
